date,ticker,shares_outstanding
2025-08-14,COALINDIA.NS,6162729984.0
2025-08-15,COALINDIA.NS,6162729984.0
2025-08-19,COALINDIA.NS,6162729984.0
2025-08-20,COALINDIA.NS,6162729984.0
2025-08-21,COALINDIA.NS,6162729984.0
2025-08-22,COALINDIA.NS,6162729984.0
2025-08-30,COALINDIA.NS,6162729984.0
2025-09-02,COALINDIA.NS,6162729984.0
2025-09-03,COALINDIA.NS,6162729984.0
2025-09-05,COALINDIA.NS,6162729984.0
2025-09-06,COALINDIA.NS,6162729984.0
2025-09-09,COALINDIA.NS,6162729984.0
2025-09-10,COALINDIA.NS,6162729984.0
2025-09-11,COALINDIA.NS,6162729984.0
2025-09-17,COALINDIA.NS,6162729984.0
2025-09-18,COALINDIA.NS,6162728327.0
2025-09-20,COALINDIA.NS,6162728327.0
2025-09-23,COALINDIA.NS,6162728327.0
2025-09-24,COALINDIA.NS,6162728327.0
2025-09-24,COALINDIA.NS,6172893975.0
2025-09-25,COALINDIA.NS,6162728327.0
2025-09-26,COALINDIA.NS,6162728327.0
2025-09-26,COALINDIA.NS,6168223754.0
2025-09-27,COALINDIA.NS,6162728327.0
2025-09-27,COALINDIA.NS,6215780209.0
2025-09-30,COALINDIA.NS,6176218719.0
2025-10-02,COALINDIA.NS,6162728327.0
2025-10-04,COALINDIA.NS,6162728327.0
2025-10-08,COALINDIA.NS,6162728327.0
2025-10-10,COALINDIA.NS,6162728327.0
2025-10-11,COALINDIA.NS,6162728327.0
2025-10-14,COALINDIA.NS,6162728327.0
2025-10-14,COALINDIA.NS,6210376207.0
2025-10-15,COALINDIA.NS,6162728327.0
2025-10-15,COALINDIA.NS,6172434685.0
2025-10-16,COALINDIA.NS,6162728327.0
2025-10-17,COALINDIA.NS,6162728327.0
2025-10-18,COALINDIA.NS,6162728327.0
2025-10-21,COALINDIA.NS,6162728327.0
2025-10-24,COALINDIA.NS,6162728327.0
2025-10-25,COALINDIA.NS,6162728327.0
2025-10-28,COALINDIA.NS,6162728327.0
2025-10-29,COALINDIA.NS,6162728327.0
2025-10-29,COALINDIA.NS,6246178659.0
2025-10-30,COALINDIA.NS,6162728327.0
2025-10-31,COALINDIA.NS,6162728327.0
2025-11-01,COALINDIA.NS,6162728327.0
2025-11-04,COALINDIA.NS,6164314411.0
2025-11-05,COALINDIA.NS,6343913030.0
2025-11-07,COALINDIA.NS,6418717310.0
2025-11-08,COALINDIA.NS,6370064799.0
2025-11-11,COALINDIA.NS,6280698477.0
2025-11-12,COALINDIA.NS,6256907953.0
2025-11-13,COALINDIA.NS,6197009998.0
2025-11-14,COALINDIA.NS,6162728327.0
2025-11-14,COALINDIA.NS,6250376734.0
2025-11-17,COALINDIA.NS,6162728328.0
2026-01-10,COALINDIA.NS,6162728327.0
2019-01-05,HDFCLIFE.NS,2024029952.0
2019-01-07,HDFCLIFE.NS,2012130048.0
2019-01-09,HDFCLIFE.NS,2012130048.0
2019-01-10,HDFCLIFE.NS,2019549952.0
2019-01-12,HDFCLIFE.NS,2019549952.0
2019-01-14,HDFCLIFE.NS,2018000000.0
2019-01-16,HDFCLIFE.NS,2018000000.0
2019-01-17,HDFCLIFE.NS,2018000000.0
2019-01-20,HDFCLIFE.NS,2018000000.0
2019-01-22,HDFCLIFE.NS,2022780032.0
2019-01-25,HDFCLIFE.NS,2022780032.0
2019-01-26,HDFCLIFE.NS,2022780032.0
2019-01-28,HDFCLIFE.NS,2021469952.0
2019-01-30,HDFCLIFE.NS,2021469952.0
2019-02-04,HDFCLIFE.NS,2011079936.0
2019-02-07,HDFCLIFE.NS,2011079936.0
2019-02-10,HDFCLIFE.NS,2018089984.0
2019-02-11,HDFCLIFE.NS,2018089984.0
2019-02-13,HDFCLIFE.NS,2021250048.0
2019-02-14,HDFCLIFE.NS,2021250048.0
2019-02-15,HDFCLIFE.NS,2018940032.0
2019-02-17,HDFCLIFE.NS,2014160000.0
2019-02-19,HDFCLIFE.NS,2014160000.0
2019-02-20,HDFCLIFE.NS,2025400064.0
2019-02-26,HDFCLIFE.NS,2025400064.0
2019-03-01,HDFCLIFE.NS,2021580032.0
2019-03-10,HDFCLIFE.NS,2016220032.0
2019-03-10,HDFCLIFE.NS,2017769984.0
2019-03-12,HDFCLIFE.NS,2017769984.0
2019-03-15,HDFCLIFE.NS,2017260032.0
2019-03-18,HDFCLIFE.NS,2015890048.0
2019-03-26,HDFCLIFE.NS,2020140032.0
2019-03-27,HDFCLIFE.NS,2020140032.0
2019-03-29,HDFCLIFE.NS,2014640000.0
2019-03-30,HDFCLIFE.NS,2014640000.0
2019-04-01,HDFCLIFE.NS,2017360000.0
2019-04-02,HDFCLIFE.NS,2017360000.0
2019-04-06,HDFCLIFE.NS,2018179968.0
2019-04-09,HDFCLIFE.NS,2016339968.0
2019-04-14,HDFCLIFE.NS,2016880000.0
2019-04-15,HDFCLIFE.NS,2016880000.0
2019-04-17,HDFCLIFE.NS,2014419968.0
2019-04-19,HDFCLIFE.NS,2014419968.0
2019-04-21,HDFCLIFE.NS,2015399936.0
2019-04-29,HDFCLIFE.NS,2015869952.0
2019-05-02,HDFCLIFE.NS,2016409984.0
2019-05-03,HDFCLIFE.NS,2016409984.0
2019-05-05,HDFCLIFE.NS,2014220032.0
2019-05-07,HDFCLIFE.NS,2014220032.0
2019-05-09,HDFCLIFE.NS,2014680064.0
2019-05-12,HDFCLIFE.NS,2014179968.0
2019-05-13,HDFCLIFE.NS,2014179968.0
2019-05-20,HDFCLIFE.NS,2017120000.0
2019-05-22,HDFCLIFE.NS,2012130048.0
2019-05-24,HDFCLIFE.NS,2012130048.0
2019-06-01,HDFCLIFE.NS,2015280000.0
2019-06-03,HDFCLIFE.NS,2016050048.0
2019-06-05,HDFCLIFE.NS,2016290048.0
2019-06-05,HDFCLIFE.NS,2016050048.0
2019-06-07,HDFCLIFE.NS,2016290048.0
2019-06-10,HDFCLIFE.NS,2018099968.0
2019-06-11,HDFCLIFE.NS,2018099968.0
2019-06-11,HDFCLIFE.NS,2016300032.0
2019-06-13,HDFCLIFE.NS,2016300032.0
2019-06-17,HDFCLIFE.NS,2016070016.0
2019-06-18,HDFCLIFE.NS,2016070016.0
2019-06-19,HDFCLIFE.NS,2016739968.0
2019-06-21,HDFCLIFE.NS,2015590016.0
2019-06-22,HDFCLIFE.NS,2015590016.0
2019-06-23,HDFCLIFE.NS,2018119936.0
2019-06-24,HDFCLIFE.NS,2018119936.0
2019-06-26,HDFCLIFE.NS,2029020032.0
2019-06-27,HDFCLIFE.NS,2018870016.0
2019-06-28,HDFCLIFE.NS,2017490048.0
2019-07-01,HDFCLIFE.NS,2018790016.0
2019-07-02,HDFCLIFE.NS,2017920000.0
2019-07-03,HDFCLIFE.NS,2019640064.0
2019-07-04,HDFCLIFE.NS,2018349952.0
2019-07-05,HDFCLIFE.NS,1978550016.0
2019-07-06,HDFCLIFE.NS,2059160064.0
2019-07-10,HDFCLIFE.NS,1998550016.0
2019-07-11,HDFCLIFE.NS,2017049984.0
2019-07-12,HDFCLIFE.NS,2070169984.0
2019-07-13,HDFCLIFE.NS,2016839936.0
2019-07-15,HDFCLIFE.NS,2018540032.0
2019-07-16,HDFCLIFE.NS,2017689984.0
2019-07-17,HDFCLIFE.NS,2018310016.0
2019-07-18,HDFCLIFE.NS,2042349952.0
2019-07-19,HDFCLIFE.NS,2042450048.0
2019-07-20,HDFCLIFE.NS,2016489984.0
2019-07-23,HDFCLIFE.NS,2016870016.0
2019-07-24,HDFCLIFE.NS,2017689984.0
2019-07-25,HDFCLIFE.NS,2015869952.0
2019-07-26,HDFCLIFE.NS,2024349952.0
2019-07-27,HDFCLIFE.NS,2017689984.0
2019-07-30,HDFCLIFE.NS,2018099968.0
2019-07-31,HDFCLIFE.NS,2016870016.0
2019-08-01,HDFCLIFE.NS,2060920064.0
2019-08-02,HDFCLIFE.NS,1998680064.0
2019-08-03,HDFCLIFE.NS,2021420032.0
2019-08-05,HDFCLIFE.NS,1995250048.0
2019-08-06,HDFCLIFE.NS,2016060032.0
2019-08-07,HDFCLIFE.NS,2045859968.0
2019-08-08,HDFCLIFE.NS,2146489984.0
2019-08-09,HDFCLIFE.NS,2059049984.0
2019-08-10,HDFCLIFE.NS,2016519936.0
2019-08-14,HDFCLIFE.NS,2016519936.0
2019-08-15,HDFCLIFE.NS,2016480000.0
2019-08-19,HDFCLIFE.NS,2018210048.0
2019-08-20,HDFCLIFE.NS,2016889984.0
2019-08-21,HDFCLIFE.NS,2015929984.0
2019-08-22,HDFCLIFE.NS,2018409984.0
2019-08-24,HDFCLIFE.NS,2016889984.0
2019-08-26,HDFCLIFE.NS,2018429952.0
2019-08-27,HDFCLIFE.NS,2018040064.0
2019-08-28,HDFCLIFE.NS,2022560000.0
2019-08-30,HDFCLIFE.NS,2038140032.0
2019-09-02,HDFCLIFE.NS,1981619968.0
2019-09-07,HDFCLIFE.NS,2089049984.0
2019-09-09,HDFCLIFE.NS,2083529984.0
2019-09-11,HDFCLIFE.NS,2079600000.0
2019-09-12,HDFCLIFE.NS,2018029952.0
2019-09-13,HDFCLIFE.NS,2017090048.0
2019-09-16,HDFCLIFE.NS,2019149952.0
2019-09-17,HDFCLIFE.NS,2018409984.0
2019-09-18,HDFCLIFE.NS,2017080064.0
2019-09-19,HDFCLIFE.NS,2017650048.0
2019-09-20,HDFCLIFE.NS,1992969984.0
2019-09-21,HDFCLIFE.NS,2017859968.0
2019-09-23,HDFCLIFE.NS,2018390016.0
2019-09-24,HDFCLIFE.NS,2018599936.0
2019-09-25,HDFCLIFE.NS,2017309952.0
2019-09-26,HDFCLIFE.NS,2017490048.0
2019-09-27,HDFCLIFE.NS,2016429952.0
2019-09-30,HDFCLIFE.NS,2019229952.0
2019-10-01,HDFCLIFE.NS,2081949952.0
2019-10-02,HDFCLIFE.NS,2016999936.0
2019-10-05,HDFCLIFE.NS,2035030016.0
2019-10-08,HDFCLIFE.NS,2017500032.0
2019-10-10,HDFCLIFE.NS,2017319936.0
2019-10-11,HDFCLIFE.NS,2016640000.0
2019-10-14,HDFCLIFE.NS,2017330048.0
2019-10-15,HDFCLIFE.NS,1988290048.0
2019-10-16,HDFCLIFE.NS,2015970048.0
2019-10-17,HDFCLIFE.NS,2018169984.0
2019-10-21,HDFCLIFE.NS,2009580032.0
2019-10-22,HDFCLIFE.NS,2016679936.0
2019-10-23,HDFCLIFE.NS,2018499968.0
2019-10-24,HDFCLIFE.NS,2007280000.0
2019-10-25,HDFCLIFE.NS,2018979968.0
2019-10-28,HDFCLIFE.NS,2014860032.0
2019-10-31,HDFCLIFE.NS,2089360000.0
2019-11-01,HDFCLIFE.NS,2017670016.0
2019-11-02,HDFCLIFE.NS,2016710016.0
2019-11-05,HDFCLIFE.NS,2061139968.0
2019-11-06,HDFCLIFE.NS,2128540032.0
2019-11-07,HDFCLIFE.NS,2015800064.0
2019-11-08,HDFCLIFE.NS,1989110016.0
2019-11-09,HDFCLIFE.NS,1972610048.0
2019-11-10,HDFCLIFE.NS,2017319936.0
2019-11-13,HDFCLIFE.NS,2017319936.0
2019-11-15,HDFCLIFE.NS,2080920064.0
2019-11-16,HDFCLIFE.NS,2016979968.0
2019-11-19,HDFCLIFE.NS,2018540032.0
2019-11-20,HDFCLIFE.NS,2016600064.0
2019-11-21,HDFCLIFE.NS,2031800064.0
2019-11-22,HDFCLIFE.NS,2017849984.0
2019-11-25,HDFCLIFE.NS,2016809984.0
2019-11-28,HDFCLIFE.NS,2019740032.0
2019-11-30,HDFCLIFE.NS,2018189952.0
2019-12-02,HDFCLIFE.NS,2018360064.0
2019-12-04,HDFCLIFE.NS,2018530048.0
2019-12-05,HDFCLIFE.NS,2017149952.0
2019-12-06,HDFCLIFE.NS,2017840000.0
2019-12-09,HDFCLIFE.NS,2018189952.0
2019-12-10,HDFCLIFE.NS,2018009984.0
2019-12-11,HDFCLIFE.NS,2019250048.0
2019-12-12,HDFCLIFE.NS,2018540032.0
2019-12-13,HDFCLIFE.NS,2018360064.0
2019-12-16,HDFCLIFE.NS,2016819968.0
2019-12-17,HDFCLIFE.NS,2017849984.0
2019-12-18,HDFCLIFE.NS,2029609984.0
2019-12-19,HDFCLIFE.NS,2037929984.0
2019-12-20,HDFCLIFE.NS,2017609984.0
2019-12-23,HDFCLIFE.NS,2022560000.0
2019-12-25,HDFCLIFE.NS,2049400064.0
2019-12-26,HDFCLIFE.NS,2019410048.0
2019-12-28,HDFCLIFE.NS,2018450048.0
2019-12-30,HDFCLIFE.NS,2017970048.0
2020-01-01,HDFCLIFE.NS,2018119936.0
2020-01-03,HDFCLIFE.NS,2017469952.0
2020-01-04,HDFCLIFE.NS,2017330048.0
2020-01-08,HDFCLIFE.NS,2065200000.0
2020-01-09,HDFCLIFE.NS,2017629952.0
2020-01-10,HDFCLIFE.NS,2051840000.0
2020-01-11,HDFCLIFE.NS,2017970048.0
2020-01-12,HDFCLIFE.NS,2021500032.0
2020-01-13,HDFCLIFE.NS,1999830016.0
2020-01-14,HDFCLIFE.NS,2018279936.0
2020-01-15,HDFCLIFE.NS,2018109952.0
2020-01-16,HDFCLIFE.NS,2018439936.0
2020-01-17,HDFCLIFE.NS,2017609984.0
2020-01-20,HDFCLIFE.NS,2017110016.0
2020-01-21,HDFCLIFE.NS,2018439936.0
2020-01-22,HDFCLIFE.NS,2005859968.0
2020-01-23,HDFCLIFE.NS,1982530048.0
2020-01-24,HDFCLIFE.NS,2017789952.0
2020-01-27,HDFCLIFE.NS,2017830016.0
2020-01-28,HDFCLIFE.NS,1993229952.0
2020-01-29,HDFCLIFE.NS,2018659968.0
2020-01-30,HDFCLIFE.NS,2018329984.0
2020-01-31,HDFCLIFE.NS,2017650048.0
2020-02-03,HDFCLIFE.NS,2018329984.0
2020-02-04,HDFCLIFE.NS,1905299968.0
2020-02-05,HDFCLIFE.NS,2019559936.0
2020-02-06,HDFCLIFE.NS,2055120000.0
2020-02-07,HDFCLIFE.NS,2052739968.0
2020-02-08,HDFCLIFE.NS,2017469952.0
2020-02-10,HDFCLIFE.NS,2025289984.0
2020-02-11,HDFCLIFE.NS,2016429952.0
2020-02-12,HDFCLIFE.NS,2003389952.0
2020-02-13,HDFCLIFE.NS,2000850048.0
2020-02-14,HDFCLIFE.NS,2017789952.0
2020-02-17,HDFCLIFE.NS,2018489984.0
2020-02-18,HDFCLIFE.NS,2018840064.0
2020-02-19,HDFCLIFE.NS,2018659968.0
2020-02-21,HDFCLIFE.NS,2038550016.0
2020-02-22,HDFCLIFE.NS,2019539968.0
2020-02-25,HDFCLIFE.NS,2018659968.0
2020-02-26,HDFCLIFE.NS,2021319936.0
2020-02-27,HDFCLIFE.NS,2020839936.0
2020-02-28,HDFCLIFE.NS,2018480000.0
2020-03-02,HDFCLIFE.NS,2018290048.0
2020-03-03,HDFCLIFE.NS,1980440064.0
2020-03-04,HDFCLIFE.NS,1985699968.0
2020-03-05,HDFCLIFE.NS,1985699968.0
2020-03-06,HDFCLIFE.NS,2016700032.0
2020-03-10,HDFCLIFE.NS,2018080000.0
2020-03-12,HDFCLIFE.NS,2019650048.0
2020-03-13,HDFCLIFE.NS,2016739968.0
2020-03-16,HDFCLIFE.NS,2037709952.0
2020-03-17,HDFCLIFE.NS,2017730048.0
2020-03-18,HDFCLIFE.NS,2014240000.0
2020-03-19,HDFCLIFE.NS,2017110016.0
2020-03-20,HDFCLIFE.NS,2014200064.0
2020-03-23,HDFCLIFE.NS,2023869952.0
2020-03-25,HDFCLIFE.NS,2021890048.0
2020-03-26,HDFCLIFE.NS,2016240000.0
2020-03-27,HDFCLIFE.NS,2018160000.0
2020-03-30,HDFCLIFE.NS,2018109952.0
2020-03-31,HDFCLIFE.NS,2014390016.0
2020-04-01,HDFCLIFE.NS,1882720000.0
2020-04-02,HDFCLIFE.NS,2019939968.0
2020-04-03,HDFCLIFE.NS,2019939968.0
2020-04-07,HDFCLIFE.NS,2018560000.0
2020-04-08,HDFCLIFE.NS,2018560000.0
2020-04-09,HDFCLIFE.NS,2016889984.0
2020-04-10,HDFCLIFE.NS,2014950016.0
2020-04-14,HDFCLIFE.NS,2016690048.0
2020-04-16,HDFCLIFE.NS,2014520064.0
2020-04-17,HDFCLIFE.NS,2020450048.0
2020-04-20,HDFCLIFE.NS,2015539968.0
2020-04-21,HDFCLIFE.NS,2015539968.0
2020-04-22,HDFCLIFE.NS,2016359936.0
2020-04-24,HDFCLIFE.NS,2017560064.0
2020-04-24,HDFCLIFE.NS,2019200000.0
2020-04-28,HDFCLIFE.NS,2020579968.0
2020-04-28,HDFCLIFE.NS,2019010048.0
2020-04-29,HDFCLIFE.NS,2020039936.0
2020-04-30,HDFCLIFE.NS,2017980032.0
2020-05-01,HDFCLIFE.NS,2018189952.0
2020-05-05,HDFCLIFE.NS,2019430016.0
2020-05-06,HDFCLIFE.NS,2020280064.0
2020-05-07,HDFCLIFE.NS,2018589952.0
2020-05-08,HDFCLIFE.NS,2017570048.0
2020-05-09,HDFCLIFE.NS,2018220032.0
2020-05-12,HDFCLIFE.NS,2018800000.0
2020-05-13,HDFCLIFE.NS,2017270016.0
2020-05-14,HDFCLIFE.NS,2019190016.0
2020-05-15,HDFCLIFE.NS,2018390016.0
2020-05-18,HDFCLIFE.NS,2020249984.0
2020-05-19,HDFCLIFE.NS,2016589952.0
2020-05-20,HDFCLIFE.NS,2029449984.0
2020-05-21,HDFCLIFE.NS,2016860032.0
2020-05-22,HDFCLIFE.NS,2020809984.0
2020-05-25,HDFCLIFE.NS,2017740032.0
2020-05-27,HDFCLIFE.NS,2017379968.0
2020-05-28,HDFCLIFE.NS,2020179968.0
2020-05-29,HDFCLIFE.NS,2019170048.0
2020-06-01,HDFCLIFE.NS,2018790016.0
2020-06-02,HDFCLIFE.NS,2018000000.0
2020-06-03,HDFCLIFE.NS,2018000000.0
2020-06-04,HDFCLIFE.NS,2018569984.0
2020-06-05,HDFCLIFE.NS,2018780032.0
2020-06-08,HDFCLIFE.NS,2019369984.0
2020-06-09,HDFCLIFE.NS,2020140032.0
2020-06-10,HDFCLIFE.NS,2017180032.0
2020-06-11,HDFCLIFE.NS,2017760000.0
2020-06-12,HDFCLIFE.NS,2019170048.0
2020-06-15,HDFCLIFE.NS,2017360000.0
2020-06-16,HDFCLIFE.NS,2018969984.0
2020-06-17,HDFCLIFE.NS,2018969984.0
2020-06-18,HDFCLIFE.NS,2019580032.0
2020-06-19,HDFCLIFE.NS,2018189952.0
2020-06-22,HDFCLIFE.NS,2018589952.0
2020-06-23,HDFCLIFE.NS,2016259968.0
2020-06-24,HDFCLIFE.NS,2018989952.0
2020-06-25,HDFCLIFE.NS,2018409984.0
2020-06-26,HDFCLIFE.NS,2019170048.0
2020-06-30,HDFCLIFE.NS,2017479936.0
2020-07-01,HDFCLIFE.NS,2019719936.0
2020-07-02,HDFCLIFE.NS,2019719936.0
2020-07-03,HDFCLIFE.NS,2019170048.0
2020-07-07,HDFCLIFE.NS,2019520000.0
2020-07-08,HDFCLIFE.NS,2018480000.0
2020-07-09,HDFCLIFE.NS,2016569984.0
2020-07-10,HDFCLIFE.NS,2019689984.0
2020-07-13,HDFCLIFE.NS,2018320000.0
2020-07-14,HDFCLIFE.NS,2019170048.0
2020-07-15,HDFCLIFE.NS,2017650048.0
2020-07-16,HDFCLIFE.NS,2017980032.0
2020-07-17,HDFCLIFE.NS,2019680000.0
2020-07-20,HDFCLIFE.NS,2019990016.0
2020-07-21,HDFCLIFE.NS,2021469952.0
2020-07-22,HDFCLIFE.NS,2017720064.0
2020-07-23,HDFCLIFE.NS,2019340032.0
2020-07-24,HDFCLIFE.NS,2018040064.0
2020-07-27,HDFCLIFE.NS,2019340032.0
2020-07-28,HDFCLIFE.NS,2019650048.0
2020-07-29,HDFCLIFE.NS,2019490048.0
2020-07-30,HDFCLIFE.NS,2018550016.0
2020-07-31,HDFCLIFE.NS,2018860032.0
2020-08-03,HDFCLIFE.NS,2019660032.0
2020-08-04,HDFCLIFE.NS,2018669952.0
2020-08-05,HDFCLIFE.NS,2019670016.0
2020-08-06,HDFCLIFE.NS,2019000064.0
2020-08-07,HDFCLIFE.NS,2020829952.0
2020-08-10,HDFCLIFE.NS,2019670016.0
2020-08-11,HDFCLIFE.NS,2019170048.0
2020-08-12,HDFCLIFE.NS,2018509952.0
2020-08-13,HDFCLIFE.NS,2018339968.0
2020-08-14,HDFCLIFE.NS,2019000064.0
2020-08-17,HDFCLIFE.NS,2019510016.0
2020-08-18,HDFCLIFE.NS,2020710016.0
2020-08-19,HDFCLIFE.NS,2019510016.0
2020-08-20,HDFCLIFE.NS,2018669952.0
2020-08-21,HDFCLIFE.NS,2020690048.0
2020-08-24,HDFCLIFE.NS,2019340032.0
2020-08-25,HDFCLIFE.NS,2018659968.0
2020-08-26,HDFCLIFE.NS,2019340032.0
2020-08-27,HDFCLIFE.NS,2018310016.0
2020-08-28,HDFCLIFE.NS,2020179968.0
2020-08-31,HDFCLIFE.NS,2019680000.0
2020-09-01,HDFCLIFE.NS,2019859968.0
2020-09-02,HDFCLIFE.NS,2021600000.0
2020-09-03,HDFCLIFE.NS,2018989952.0
2020-09-05,HDFCLIFE.NS,2018989952.0
2020-09-07,HDFCLIFE.NS,2020039936.0
2020-09-08,HDFCLIFE.NS,2020700032.0
2020-09-09,HDFCLIFE.NS,2018300032.0
2020-09-10,HDFCLIFE.NS,2019160064.0
2020-09-11,HDFCLIFE.NS,2018669952.0
2020-09-14,HDFCLIFE.NS,2018329984.0
2020-09-15,HDFCLIFE.NS,2019000064.0
2020-09-16,HDFCLIFE.NS,2019289984.0
2020-09-17,HDFCLIFE.NS,2019289984.0
2020-09-18,HDFCLIFE.NS,2022189952.0
2020-09-21,HDFCLIFE.NS,2019459968.0
2020-09-22,HDFCLIFE.NS,2039500032.0
2020-09-22,HDFCLIFE.NS,2018759936.0
2020-09-23,HDFCLIFE.NS,2018589952.0
2020-09-24,HDFCLIFE.NS,2018589952.0
2020-09-25,HDFCLIFE.NS,2019459968.0
2020-09-28,HDFCLIFE.NS,2018589952.0
2020-09-29,HDFCLIFE.NS,2019810048.0
2020-09-30,HDFCLIFE.NS,2024240000.0
2020-10-01,HDFCLIFE.NS,2025959936.0
2020-10-02,HDFCLIFE.NS,2020169984.0
2020-10-06,HDFCLIFE.NS,2020690048.0
2020-10-07,HDFCLIFE.NS,2022240000.0
2020-10-08,HDFCLIFE.NS,2019810048.0
2020-10-09,HDFCLIFE.NS,2018770048.0
2020-10-10,HDFCLIFE.NS,2016819968.0
2020-10-13,HDFCLIFE.NS,2019459968.0
2020-10-14,HDFCLIFE.NS,2018569984.0
2020-10-15,HDFCLIFE.NS,2019640064.0
2020-10-16,HDFCLIFE.NS,2019459968.0
2020-10-17,HDFCLIFE.NS,2019459968.0
2020-10-20,HDFCLIFE.NS,2019990016.0
2020-10-21,HDFCLIFE.NS,2018930048.0
2020-10-22,HDFCLIFE.NS,2020540032.0
2020-10-23,HDFCLIFE.NS,2019100032.0
2020-10-24,HDFCLIFE.NS,2017849984.0
2020-10-27,HDFCLIFE.NS,2025570048.0
2020-10-28,HDFCLIFE.NS,2019629952.0
2020-10-29,HDFCLIFE.NS,2020320000.0
2020-10-30,HDFCLIFE.NS,2019629952.0
2020-10-31,HDFCLIFE.NS,2019970048.0
2020-11-03,HDFCLIFE.NS,2018729984.0
2020-11-04,HDFCLIFE.NS,2018749952.0
2020-11-05,HDFCLIFE.NS,2020440064.0
2020-11-06,HDFCLIFE.NS,2020610048.0
2020-11-07,HDFCLIFE.NS,2020610048.0
2020-11-10,HDFCLIFE.NS,2020099968.0
2020-11-11,HDFCLIFE.NS,2019430016.0
2020-11-12,HDFCLIFE.NS,2019609984.0
2020-11-13,HDFCLIFE.NS,2019449984.0
2020-11-14,HDFCLIFE.NS,2014460032.0
2020-11-18,HDFCLIFE.NS,2019929984.0
2020-11-19,HDFCLIFE.NS,2020839936.0
2020-11-20,HDFCLIFE.NS,2020839936.0
2020-11-21,HDFCLIFE.NS,2019629952.0
2020-11-24,HDFCLIFE.NS,2019629952.0
2020-11-25,HDFCLIFE.NS,2019779968.0
2020-11-26,HDFCLIFE.NS,2019779968.0
2020-11-26,HDFCLIFE.NS,2021600000.0
2020-11-27,HDFCLIFE.NS,2019619968.0
2020-11-28,HDFCLIFE.NS,2022589952.0
2020-12-02,HDFCLIFE.NS,2020249984.0
2020-12-03,HDFCLIFE.NS,2020569984.0
2020-12-04,HDFCLIFE.NS,2019309952.0
2020-12-05,HDFCLIFE.NS,2020240000.0
2020-12-08,HDFCLIFE.NS,2020089984.0
2020-12-09,HDFCLIFE.NS,2019619968.0
2020-12-10,HDFCLIFE.NS,2019469952.0
2020-12-11,HDFCLIFE.NS,2020080000.0
2020-12-12,HDFCLIFE.NS,2019779968.0
2020-12-15,HDFCLIFE.NS,2019619968.0
2020-12-16,HDFCLIFE.NS,2019160064.0
2020-12-17,HDFCLIFE.NS,2019929984.0
2020-12-18,HDFCLIFE.NS,2019779968.0
2020-12-19,HDFCLIFE.NS,2019779968.0
2020-12-22,HDFCLIFE.NS,2020130048.0
2020-12-23,HDFCLIFE.NS,2020610048.0
2020-12-24,HDFCLIFE.NS,2019680000.0
2020-12-25,HDFCLIFE.NS,2020460032.0
2020-12-29,HDFCLIFE.NS,2019859968.0
2020-12-30,HDFCLIFE.NS,2020160000.0
2020-12-31,HDFCLIFE.NS,2020760064.0
2021-01-01,HDFCLIFE.NS,2019859968.0
2021-01-02,HDFCLIFE.NS,2019859968.0
2021-01-05,HDFCLIFE.NS,2020600064.0
2021-01-06,HDFCLIFE.NS,2019750016.0
2021-01-07,HDFCLIFE.NS,2019190016.0
2021-01-08,HDFCLIFE.NS,2020600064.0
2021-01-09,HDFCLIFE.NS,2019750016.0
2021-01-12,HDFCLIFE.NS,2020460032.0
2021-01-13,HDFCLIFE.NS,2021580032.0
2021-01-14,HDFCLIFE.NS,2020460032.0
2021-01-16,HDFCLIFE.NS,2020600064.0
2021-01-19,HDFCLIFE.NS,2019440000.0
2021-01-20,HDFCLIFE.NS,2019010048.0
2021-01-21,HDFCLIFE.NS,2020019968.0
2021-01-22,HDFCLIFE.NS,2020889984.0
2021-01-23,HDFCLIFE.NS,2021190016.0
2021-01-26,HDFCLIFE.NS,2020460032.0
2021-01-28,HDFCLIFE.NS,2018829952.0
2021-01-29,HDFCLIFE.NS,2019250048.0
2021-01-30,HDFCLIFE.NS,2020009984.0
2021-02-02,HDFCLIFE.NS,2020460032.0
2021-02-03,HDFCLIFE.NS,2019709952.0
2021-02-04,HDFCLIFE.NS,2016940032.0
2021-02-05,HDFCLIFE.NS,2021869952.0
2021-02-06,HDFCLIFE.NS,2020089984.0
2021-02-09,HDFCLIFE.NS,2020679936.0
2021-02-10,HDFCLIFE.NS,2019389952.0
2021-02-11,HDFCLIFE.NS,2021520000.0
2021-02-12,HDFCLIFE.NS,2018979968.0
2021-02-13,HDFCLIFE.NS,2021110016.0
2021-02-16,HDFCLIFE.NS,2020390016.0
2021-02-17,HDFCLIFE.NS,2020390016.0
2021-02-18,HDFCLIFE.NS,2020969984.0
2021-02-19,HDFCLIFE.NS,2020679936.0
2021-02-20,HDFCLIFE.NS,2019120000.0
2021-02-23,HDFCLIFE.NS,2019360000.0
2021-02-24,HDFCLIFE.NS,2021110016.0
2021-02-25,HDFCLIFE.NS,2021240064.0
2021-02-26,HDFCLIFE.NS,2020960000.0
2021-02-27,HDFCLIFE.NS,2022840064.0
2021-03-02,HDFCLIFE.NS,2020109952.0
2021-03-03,HDFCLIFE.NS,2019699968.0
2021-03-04,HDFCLIFE.NS,2019709952.0
2021-03-05,HDFCLIFE.NS,2018300032.0
2021-03-06,HDFCLIFE.NS,2020400000.0
